transaction_id,customer_id,transaction_date,store_id,payment_method,discount_applied,transaction_date_clean,gross_amount,total_amount
T002233,C00394,2025-01-21,S014,Momo,0.15,2025-01-21,0.0,0.0
T002234,C00774,2025-11-01,S003,Momo,0.0,2025-11-01,51142000.0,51142000.0
T002235,C00028,2025-10-10,S017,Cash,0.05,2025-10-10,1425000.0,1353750.0
T002236,C00571,2025-03-29,S024,,0.15,2025-03-29,40300000.0,34255000.0
T002237,C00086,2023-11-20,S019,ZaloPay,0.2,2023-11-20,5526000.0,4420800.0
T002238,C00573,2025-03-10,S005,Credit Card,0.0,2025-03-10,31450000.0,31450000.0
T002239,C00002,2025-09-15,S010,ZaloPay,0.0,2025-09-15,19052000.0,19052000.0
T002240,C00066,2025-07-27,S001,Momo,0.0,2025-07-27,7535000.0,7535000.0
T002241,C00144,2026-01-12,S005,Credit Card,0.05,2026-01-12,8825000.0,8383750.0
T002242,C00019,2026-02-03,S021,Momo,0.0,2026-02-03,58639000.0,58639000.0
T002243,C00129,2024-08-09,S015,Credit Card,0.0,2024-08-09,25356000.0,25356000.0
T002244,C00096,2026-02-12,S015,Momo,0.1,2026-02-12,5043000.0,4538700.0
T002245,C00459,2024-07-08,S022,VNPay,0.0,2024-07-08,72000.0,72000.0
T002246,C00752,2026-01-04,S017,Credit Card,0.0,2026-01-04,0.0,0.0
T002247,C00187,2025-03-09,S020,VNPay,0.25,2025-03-09,1800000.0,1350000.0
T002248,C00542,2025-12-01,S004,Momo,0.05,2025-12-01,6214000.0,5903300.0
T002249,C00083,2026-03-11,S012,VNPay,0.05,2026-03-11,5700800.0,5415760.0
T002250,C00550,2025-09-28,S017,ZaloPay,0.0,2025-09-28,35116000.0,35116000.0
T002251,C00083,2024-11-23,S022,Credit Card,0.0,2024-11-23,562000.0,562000.0
T002252,C00377,2025-07-29,S005,Bank Transfer,0.0,2025-07-29,1887000.0,1887000.0
T002253,C00333,2026-01-27,S020,Credit Card,0.2,2026-01-27,5822000.0,4657600.0
T002254,C00061,2025-08-02,S004,Unknown,0.2,2025-08-02,3794000.0,3035200.0
T002255,C00149,2025-07-12,S002,ZaloPay,0.0,2025-07-12,7800000.0,7800000.0
T002256,C00114,2025-05-13,S018,ZaloPay,0.1,2025-05-13,4144000.0,3729600.0
T002257,C00348,2024-11-22,S014,ZaloPay,0.0,2024-11-22,6325000.0,6325000.0
T002258,C00141,2025-10-23,S015,ZaloPay,0.0,2025-10-23,6593000.0,6593000.0
T002259,C00150,2025-09-27,S018,Momo,0.0,2025-09-27,10239000.0,10239000.0
T002260,C00347,2024-06-19,S014,Credit Card,0.15,2024-06-19,15020000.0,12767000.0
T002261,C00014,2024-08-02,S006,VNPay,0.25,2024-08-02,398553000.0,298914750.0
T002262,C00073,2025-07-24,S021,Bank Transfer,0.15,2025-07-24,66130000.0,56210500.0
T002263,C00414,2026-01-29,S021,Credit Card,0.1,2026-01-29,112479000.0,101231100.0
T002264,C00233,2024-10-14,S016,Bank Transfer,0.2,2024-10-14,7565000.0,6052000.0
T002265,C00515,2026-03-15,S009,VNPay,0.15,2026-03-15,1404000.0,1193400.0
T002266,C00353,2025-03-31,S002,ZaloPay,0.3,2025-03-31,67533000.0,47273100.0
T002267,C00332,2026-03-14,S017,Credit Card,0.0,2026-03-14,9693000.0,9693000.0
T002268,C00737,2025-04-30,S007,ZaloPay,0.0,2025-04-30,3229000.0,3229000.0
T002269,C00234,2024-04-16,S017,Momo,0.3,2024-04-16,2176000.0,1523200.0
T002270,C00066,2025-04-03,S018,Cash,0.0,2025-04-03,3972000.0,3972000.0
T002271,C00517,2026-01-07,S021,Credit Card,0.0,2026-01-07,11280000.0,11280000.0
T002272,C00322,2025-10-14,S025,,0.2,2025-10-14,140445000.0,112356000.0
T002273,C00351,2025-06-29,S020,Credit Card,0.15,2025-06-29,309000.0,262650.0
T002274,C00066,2025-05-28,S010,ZaloPay,0.05,2025-05-28,70312000.0,66796400.0
T002275,C00412,2025-08-03,S003,Momo,0.0,2025-08-03,2930000.0,2930000.0
T002276,C00227,2025-03-06,S004,Bank Transfer,0.2,2025-03-06,4716000.0,3772800.0
T002277,C00203,2025-12-28,S020,Momo,0.25,2025-12-28,2622000.0,1966500.0
T002278,C00507,2024-12-11,S023,Bank Transfer,0.0,2024-12-11,39316000.0,39316000.0
T002279,C00012,2026-01-06,S013,Credit Card,0.0,2026-01-06,6464000.0,6464000.0
T002280,C00320,2025-12-30,S001,ZaloPay,0.0,2025-12-30,9021000.0,9021000.0
T002281,C00297,2025-11-15,S024,Momo,0.0,2025-11-15,8713000.0,8713000.0
T002282,C00120,2025-07-12,S020,Credit Card,0.05,2025-07-12,36000.0,34200.0
T002283,C00021,2025-07-14,S006,VNPay,0.15,2025-07-14,67425000.0,57311250.0
T002284,C00107,2025-04-21,S010,Momo,0.0,2025-04-21,6984000.0,6984000.0
T002285,C00114,2025-04-17,S002,Momo,0.0,2025-04-17,66054000.0,66054000.0
T002286,C00244,2024-11-08,S007,Bank Transfer,0.0,2024-11-08,1917000.0,1917000.0
T002287,C00317,2025-07-01,S023,Bank Transfer,0.0,2025-07-01,16316000.0,16316000.0
T002288,C00314,2025-12-24,S014,Credit Card,0.05,2025-12-24,40014000.0,38013300.0
T002289,C00543,2026-02-19,S006,,0.0,2026-02-19,122113000.0,122113000.0
T002290,C00027,2025-11-25,S024,Bank Transfer,0.05,2025-11-25,5028000.0,4776600.0
T002291,C00129,2025-05-26,S004,VNPay,0.1,2025-05-26,4572000.0,4114800.0
T002292,C00039,2026-01-03,S009,Momo,0.0,2026-01-03,4539000.0,4539000.0
T002293,C00229,2025-06-05,S008,Bank Transfer,0.0,2025-06-05,29318000.0,29318000.0
T002294,C00593,2025-08-22,S002,Bank Transfer,0.15,2025-08-22,9664000.0,8214400.0
T002295,C00595,2023-09-01,S007,VNPay,0.2,2023-09-01,3996000.0,3196800.0
T002296,C00725,2025-10-26,S011,Credit Card,0.2,2025-10-26,0.0,0.0
T002297,C00313,2026-01-15,S009,Momo,0.0,2026-01-15,41976000.0,41976000.0
T002298,C00781,2024-07-07,S011,VNPay,0.0,2024-07-07,2244000.0,2244000.0
T002299,C00750,2026-01-01,S009,,0.15,2026-01-01,46000.0,39100.0
T002300,C00117,2024-09-13,S018,Cash,0.2,2024-09-13,0.0,0.0
T002301,C00520,2024-09-26,S003,ZaloPay,0.0,2024-09-26,7792000.0,7792000.0
T002302,C00107,2025-05-17,S007,Credit Card,0.0,2025-05-17,89575000.0,89575000.0
T002303,C00283,2024-02-12,S007,Credit Card,0.0,2024-02-12,12665000.0,12665000.0
T002304,C00057,2026-01-29,S016,Cash,0.05,2026-01-29,29152000.0,27694400.0
T002305,C00090,2025-07-01,S018,Cash,0.0,2025-07-01,9739000.0,9739000.0
T002306,C00332,2025-12-03,S006,Cash,0.0,2025-12-03,8867000.0,8867000.0
T002307,C00144,2026-01-19,S020,,0.05,2026-01-19,29630000.0,28148500.0
T002308,C00609,2025-04-14,S021,Credit Card,0.25,2025-04-14,4185000.0,3138750.0
T002309,C00034,2025-02-20,S006,ZaloPay,0.0,2025-02-20,61484000.0,61484000.0
T002310,C00732,2024-10-02,S023,Cash,0.3,2024-10-02,4311000.0,3017700.0
T002311,C00170,2025-10-25,S010,Cash,0.0,2025-10-25,1330000.0,1330000.0
T002312,C00010,2025-11-17,S009,Bank Transfer,0.3,2025-11-17,3010000.0,2107000.0
T002313,C00606,2024-07-19,S014,VNPay,0.0,2024-07-19,19991000.0,19991000.0
T002314,C00701,2025-05-06,S005,Momo,0.25,2025-05-06,33429000.0,25071750.0
T002315,C00084,2025-02-20,S001,VNPay,0.25,2025-02-20,16704000.0,12528000.0
T002316,C00027,2026-03-04,S009,Credit Card,0.0,2026-03-04,414000.0,414000.0
T002317,C00023,2024-07-14,S012,Bank Transfer,0.15,2024-07-14,9724000.0,8265400.0
T002318,C00094,2025-09-24,S020,Bank Transfer,0.0,2025-09-24,4168000.0,4168000.0
T002319,C00065,2025-10-07,S013,VNPay,0.0,2025-10-07,144000.0,144000.0
T002320,C00489,2025-10-22,S009,ZaloPay,0.15,2025-10-22,110000.0,93500.0
T002321,C00096,2025-12-21,S002,Bank Transfer,0.0,2025-12-21,4708000.0,4708000.0
T002322,C00239,2024-10-10,S012,ZaloPay,0.0,2024-10-10,15588000.0,15588000.0
T002323,C00689,2025-07-09,S003,Bank Transfer,0.1,2025-07-09,2534000.0,2280600.0
T002324,C00614,2023-12-21,S010,ZaloPay,0.0,2023-12-21,338000.0,338000.0
T002325,C00109,2025-09-16,S019,Credit Card,0.0,2025-09-16,13032000.0,13032000.0
T002326,C00539,2025-08-05,S025,VNPay,0.05,2025-08-05,7303000.0,6937850.0
T002327,C00329,2026-02-17,S005,ZaloPay,0.15,2026-02-17,20308000.0,17261800.0
T002328,C00478,2024-07-08,S010,ZaloPay,0.0,2024-07-08,8272000.0,8272000.0
T002329,C00782,2026-01-28,S021,ZaloPay,0.0,2026-01-28,41210000.0,41210000.0
T002330,C00101,2025-08-29,S004,VNPay,0.3,2025-08-29,13853000.0,9697100.0
T002331,C00789,2025-07-12,S018,Cash,0.05,2025-07-12,27604000.0,26223800.0
T002332,C00003,2025-11-13,S016,Bitcoin,0.0,2025-11-13,4763000.0,4763000.0
T002333,C00123,2025-07-27,S004,VNPay,0.15,2025-07-27,96000.0,81600.0
T002334,C00765,2025-03-28,S001,Bank Transfer,0.0,2025-03-28,1445000.0,1445000.0
T002335,C00016,2025-05-27,S010,Bank Transfer,0.0,2025-05-27,26828000.0,26828000.0
T002336,C00784,2026-01-27,S019,ZaloPay,0.0,2026-01-27,13617000.0,13617000.0
T002337,C00506,2024-12-31,S007,Momo,0.1,2024-12-31,100448000.0,90403200.0
T002338,C00109,2023-12-23,S022,Credit Card,0.25,2023-12-23,5124000.0,3843000.0
T002339,C00317,2025-08-24,S023,ZaloPay,0.2,2025-08-24,47958000.0,38366400.0
T002340,C00235,2025-05-09,S007,VNPay,0.0,2025-05-09,5372000.0,5372000.0
T002341,C00050,2024-05-06,S004,VNPay,0.0,2024-05-06,76402000.0,76402000.0
T002342,C00075,2026-01-11,S002,Momo,0.0,2026-01-11,0.0,0.0
T002343,C00035,2025-09-10,S007,Bank Transfer,0.25,2025-09-10,5375000.0,4031250.0
T002344,C00073,2025-12-26,S018,Cash,0.0,2025-12-26,13300000.0,13300000.0
T002345,C00140,2025-05-25,S003,Credit Card,0.15,2025-05-25,44257000.0,37618450.0
T002346,C00163,2025-02-03,S025,Momo,0.0,2025-02-03,129675000.0,129675000.0
T002347,C00783,2025-11-20,S003,Credit Card,0.2,2025-11-20,11652000.0,9321600.0
T002348,C00289,2025-12-24,S010,Credit Card,0.0,2025-12-24,19281000.0,19281000.0
T002349,C00172,2025-05-05,S007,Credit Card,0.05,2025-05-05,4785000.0,4545750.0
T002350,C00451,2024-02-27,S023,Cash,0.1,2024-02-27,7258000.0,6532200.0
T002351,C00451,2025-10-29,S019,Cash,0.0,2025-10-29,0.0,0.0
T002352,C00743,2024-09-13,S001,VNPay,0.15,2024-09-13,35814000.0,30441900.0
T002353,C00017,2025-06-30,S018,Momo,0.25,2025-06-30,7158000.0,5368500.0
T002354,C00644,2025-09-30,S017,ZaloPay,0.1,2025-09-30,0.0,0.0
T002355,C00010,2026-03-17,S008,Credit Card,0.0,2026-03-17,7110000.0,7110000.0
T002356,C00315,2026-02-01,S004,ZaloPay,0.2,2026-02-01,5946000.0,4756800.0
T002357,C00113,2025-07-11,S002,Momo,0.3,2025-07-11,2996000.0,2097200.0
T002358,C00077,2025-12-20,S022,Momo,0.25,2025-12-20,5712000.0,4284000.0
T002359,C00045,2024-11-11,S011,Credit Card,0.0,2024-11-11,2407000.0,2407000.0
T002360,C00093,2025-12-13,S003,,0.2,2025-12-13,2910000.0,2328000.0
T002361,C00304,2025-03-03,S014,ZaloPay,0.2,2025-03-03,670000.0,536000.0
T002362,C00707,2025-05-23,S008,ZaloPay,0.0,2025-05-23,22408000.0,22408000.0
T002363,C00085,2024-07-30,S013,ZaloPay,0.0,2024-07-30,19012000.0,19012000.0
T002364,C00320,2025-07-13,S013,ZaloPay,0.25,2025-07-13,3537000.0,2652750.0
T002365,C00002,2025-04-17,S016,Cash,0.25,2025-04-17,29286000.0,21964500.0
T002366,C00336,2024-07-02,S006,Bitcoin,0.0,2024-07-02,523000.0,523000.0
T002367,C00082,2025-09-07,S014,VNPay,0.15,2025-09-07,1801000.0,1530850.0
T002368,C00019,2025-02-23,S001,Momo,0.05,2025-02-23,142650000.0,135517500.0
T002369,C00183,2024-12-07,S012,Momo,0.0,2024-12-07,3544000.0,3544000.0
T002370,C00020,2025-02-21,S010,,0.15,2025-02-21,5010000.0,4258500.0
T002371,C00703,2024-09-28,S020,???,0.0,2024-09-28,3399000.0,3399000.0
T002372,C00097,2024-06-02,S018,Bank Transfer,0.0,2024-06-02,9724000.0,9724000.0
T002373,C00101,2024-11-18,S004,ZaloPay,0.0,2024-11-18,86203000.0,86203000.0
T002374,C00083,2025-01-08,S017,ZaloPay,0.0,2025-01-08,17951000.0,17951000.0
T002375,C00141,2025-11-03,S020,VNPay,0.1,2025-11-03,211000.0,189900.0
T002376,C00070,2024-04-06,S001,ZaloPay,0.0,2024-04-06,38832000.0,38832000.0
T002377,C00185,2026-01-18,S025,VNPay,0.0,2026-01-18,6528000.0,6528000.0
T002378,C00330,2024-05-09,S015,VNPay,0.3,2024-05-09,160494000.0,112345800.0
T002379,C00050,2025-12-28,S008,Bank Transfer,0.0,2025-12-28,1582000.0,1582000.0
T002380,C00237,2025-02-28,S015,Cash,0.2,2025-02-28,59527000.0,47621600.0
T002381,C00523,2025-08-01,S024,Bank Transfer,0.2,2025-08-01,19528000.0,15622400.0
T002382,C00045,2025-06-09,S016,Unknown,0.2,2025-06-09,138495000.0,110796000.0
T002383,C00341,2025-08-27,S019,VNPay,0.0,2025-08-27,39540000.0,39540000.0
T002384,C00667,2026-03-21,S020,Bank Transfer,0.15,2026-03-21,12013000.0,10211050.0
T002385,C00244,2026-01-16,S008,ZaloPay,0.0,2026-01-16,66852000.0,66852000.0
T002386,C00057,2025-08-07,S014,Bank Transfer,0.0,2025-08-07,9966000.0,9966000.0
T002387,C00430,2025-05-04,S005,Credit Card,0.0,2025-05-04,22654000.0,22654000.0
T002388,C00203,2025-11-11,S021,ZaloPay,0.05,2025-11-11,31608000.0,30027600.0
T002389,C00405,2024-06-26,S018,Bitcoin,0.25,2024-06-26,6017000.0,4512750.0
T002390,C00541,2025-04-19,S003,,0.3,2025-04-19,0.0,0.0
T002391,C00296,2026-01-12,S008,Credit Card,0.2,2026-01-12,2505000.0,2004000.0
T002392,C00059,2025-09-27,S010,ZaloPay,0.0,2025-09-27,8977000.0,8977000.0
T002393,C00048,2025-01-29,S015,Credit Card,0.0,2025-01-29,0.0,0.0
T002394,C00294,2025-04-23,S022,ZaloPay,0.0,2025-04-23,15995000.0,15995000.0
T002395,C00117,2025-11-10,S005,,0.05,2025-11-10,21910000.0,20814500.0
T002396,C00201,2025-02-04,S020,Credit Card,0.0,2025-02-04,87390000.0,87390000.0
T002397,C00584,2024-05-17,S022,Momo,0.2,2024-05-17,1124000.0,899200.0
T002398,C00364,2024-10-20,S001,Momo,0.0,2024-10-20,1134000.0,1134000.0
T002399,C00463,2025-10-24,S008,VNPay,0.0,2025-10-24,50112000.0,50112000.0
T002400,C00054,2026-01-10,S004,Credit Card,0.0,2026-01-10,8968000.0,8968000.0
T002401,C00164,2024-12-16,S020,Credit Card,0.0,2024-12-16,34974000.0,34974000.0
T002402,C00092,2024-05-14,S022,Bank Transfer,0.3,2024-05-14,3780000.0,2646000.0
T002403,C00302,2025-05-22,S020,Bank Transfer,0.0,2025-05-22,6475000.0,6475000.0
T002404,C00474,2024-07-10,S008,ZaloPay,0.0,2024-07-10,5718000.0,5718000.0
T002405,C00163,2025-12-21,S013,Bank Transfer,0.25,2025-12-21,4554000.0,3415500.0
T002406,C00246,2025-04-14,S015,Cash,0.3,2025-04-14,13617000.0,9531900.0
T002407,C00079,2025-01-30,S023,VNPay,0.0,2025-01-30,420000.0,420000.0
T002408,C00336,2024-12-21,S023,Cash,0.0,2024-12-21,1212000.0,1212000.0
T002409,C00335,2025-02-17,S003,VNPay,0.0,2025-02-17,2365000.0,2365000.0
T002410,C00090,2025-01-19,S021,VNPay,0.1,2025-01-19,12095000.0,10885500.0
T002411,C00347,2024-12-21,S001,Bank Transfer,0.25,2024-12-21,7423000.0,5567250.0
T002412,C00026,2025-08-18,S022,VNPay,0.0,2025-08-18,0.0,0.0
T002413,C00112,2025-10-07,S005,VNPay,0.25,2025-10-07,10420000.0,7815000.0
T002414,C00029,2024-11-17,S016,Momo,0.0,2024-11-17,1505000.0,1505000.0
T002415,C00003,2023-09-09,S002,Momo,0.0,2023-09-09,423000.0,423000.0
T002416,C00526,2025-10-02,S019,???,0.2,2025-10-02,602000.0,481600.0
T002417,C00158,2025-04-28,S007,???,0.0,2025-04-28,5161000.0,5161000.0
T002418,C00062,2025-08-21,S025,Momo,0.3,2025-08-21,58116000.0,40681200.0
T002419,C00224,2025-11-14,S022,ZaloPay,0.05,2025-11-14,1226000.0,1164700.0
T002420,C00575,2026-03-12,S007,,0.0,2026-03-12,52838000.0,52838000.0
T002421,C00581,2026-02-20,S006,ZaloPay,0.05,2026-02-20,14653000.0,13920350.0
T002422,C00019,2024-05-03,S016,Bitcoin,0.0,2024-05-03,6240000.0,6240000.0
T002423,C00588,2025-09-05,S022,Bank Transfer,0.0,2025-09-05,18812000.0,18812000.0
T002424,C00055,2023-11-28,S006,Bank Transfer,0.0,2023-11-28,3427000.0,3427000.0
T002425,C00081,2024-12-28,S005,Bank Transfer,0.0,2024-12-28,10084000.0,10084000.0
T002426,C00291,2023-11-29,S004,Credit Card,0.0,2023-11-29,478000.0,478000.0
T002427,C00614,2025-01-21,S023,Bank Transfer,0.0,2025-01-21,72885000.0,72885000.0
T002428,C00438,2025-03-12,S005,ZaloPay,0.0,2025-03-12,1404000.0,1404000.0
T002429,C00496,2025-04-18,S005,Bank Transfer,0.0,2025-04-18,5220000.0,5220000.0
T002430,C00653,2025-04-21,S024,Credit Card,0.1,2025-04-21,15069000.0,13562100.0
T002431,C00030,2026-01-24,S021,Momo,0.15,2026-01-24,450145000.0,382623250.0
T002432,C00194,2024-07-11,S025,ZaloPay,0.0,2024-07-11,24015000.0,24015000.0
T002433,C00348,2024-09-09,S001,Bank Transfer,0.0,2024-09-09,12033000.0,12033000.0
T002434,C00015,2025-02-07,S003,Credit Card,0.0,2025-02-07,44644000.0,44644000.0
T002435,C00679,2024-06-21,S007,Bank Transfer,0.0,2024-06-21,3312000.0,3312000.0
T002436,C00754,2025-09-21,S018,,0.1,2025-09-21,63632000.0,57268800.0
T002437,C00072,2025-05-13,S012,VNPay,0.0,2025-05-13,65176000.0,65176000.0
T002438,C00511,2024-05-29,S012,Credit Card,0.25,2024-05-29,15761920.0,11821440.0
T002439,C00672,2024-10-24,S023,Cash,0.15,2024-10-24,16396000.0,13936600.0
T002440,C00009,2025-09-02,S002,ZaloPay,0.0,2025-09-02,3657000.0,3657000.0
T002441,C00066,2024-11-17,S011,Credit Card,0.25,2024-11-17,0.0,0.0
T002442,C00173,2025-03-01,S009,Credit Card,0.25,2025-03-01,3503000.0,2627250.0
T002443,C00006,2026-03-04,S020,Credit Card,0.0,2026-03-04,15632000.0,15632000.0
T002444,C00012,2024-01-21,S020,Bank Transfer,0.0,2024-01-21,76103000.0,76103000.0
T002445,C00344,2024-08-22,S003,VNPay,0.0,2024-08-22,23591000.0,23591000.0
T002446,C00598,2025-10-15,S015,VNPay,0.2,2025-10-15,12835000.0,10268000.0
T002447,C00142,2025-06-22,S024,Momo,0.0,2025-06-22,3556000.0,3556000.0
T002448,C00033,2026-02-22,S012,Credit Card,0.15,2026-02-22,7668000.0,6517800.0
T002449,C00091,2025-12-29,S005,,0.0,2025-12-29,2358000.0,2358000.0
T002450,C00697,2025-04-05,S021,Momo,0.15,2025-04-05,4168000.0,3542800.0
T002451,C00085,2024-04-04,S005,Bank Transfer,0.1,2024-04-04,1772000.0,1594800.0
T002452,C00397,2024-12-25,S009,Bank Transfer,0.05,2024-12-25,30313000.0,28797350.0
T002453,C00097,2024-11-15,S013,VNPay,0.0,2024-11-15,5285000.0,5285000.0
T002454,C00017,2025-03-31,S017,ZaloPay,0.0,2025-03-31,5728000.0,5728000.0
T002455,C00218,2025-03-18,S001,Gold,0.2,2025-03-18,4224000.0,3379200.0
T002456,C00235,2024-11-24,S018,ZaloPay,0.1,2024-11-24,1468000.0,1321200.0
T002457,C00787,2025-06-01,S004,ZaloPay,0.15,2025-06-01,6590000.0,5601500.0
T002458,C00320,2025-05-06,S007,Credit Card,0.2,2025-05-06,37640000.0,30112000.0
T002459,C00475,2024-10-12,S003,ZaloPay,0.0,2024-10-12,2780000.0,2780000.0
T002460,C00038,2024-02-06,S016,Cash,0.25,2024-02-06,92000.0,69000.0
T002461,C00080,2025-01-13,S023,VNPay,0.0,2025-01-13,6475000.0,6475000.0
T002462,C00176,2024-08-12,S013,VNPay,0.3,2024-08-12,10223000.0,7156100.0
T002463,C00314,2025-06-24,S017,Momo,0.0,2025-06-24,4333000.0,4333000.0
T002464,C00092,2024-01-03,S012,ZaloPay,0.0,2024-01-03,5748000.0,5748000.0
T002465,C00307,2025-11-05,S007,Momo,0.2,2025-11-05,2562000.0,2049600.0
T002466,C00697,2025-09-23,S003,Momo,0.0,2025-09-23,0.0,0.0
T002467,C00089,2026-01-19,S010,Credit Card,0.25,2026-01-19,25027000.0,18770250.0
T002468,C00117,2023-08-18,S011,VNPay,0.3,2023-08-18,90400000.0,63279999.99999999
T002469,C00065,2025-07-15,S002,ZaloPay,0.05,2025-07-15,4007000.0,3806650.0
T002470,C00573,2024-11-28,S020,,0.15,2024-11-28,4645000.0,3948250.0
T002471,C00115,2025-10-19,S003,Credit Card,0.0,2025-10-19,9460000.0,9460000.0
T002472,C00250,2025-05-08,S013,VNPay,0.3,2025-05-08,2330000.0,1631000.0
T002473,C00447,2025-07-06,S016,VNPay,0.0,2025-07-06,824000.0,824000.0
T002474,C00100,2025-05-23,S017,ZaloPay,0.0,2025-05-23,6284000.0,6284000.0
T002475,C00769,2024-11-07,S016,Cash,0.0,2024-11-07,87688000.0,87688000.0
T002476,C00165,2025-11-21,S010,,0.3,2025-11-21,91814000.0,64269799.99999999
T002477,C00544,2025-11-07,S007,Bank Transfer,0.0,2025-11-07,10272000.0,10272000.0
T002478,C00054,2024-12-29,S021,VNPay,0.05,2024-12-29,2705000.0,2569750.0
T002479,C00008,2023-08-18,S002,Credit Card,0.2,2023-08-18,3620000.0,2896000.0
T002480,C00154,2025-10-06,S018,Cash,0.15,2025-10-06,110924000.0,94285400.0
T002481,C00113,2025-09-03,S020,Credit Card,0.2,2025-09-03,1299000.0,1039200.0
T002482,C00762,2025-12-08,S008,Bank Transfer,0.05,2025-12-08,23876000.0,22682200.0
T002483,C00602,2025-02-12,S006,Cash,0.25,2025-02-12,487000.0,365250.0
T002484,C00018,2026-03-10,S022,VNPay,0.05,2026-03-10,3132000.0,2975400.0
T002485,C00790,2025-09-07,S019,VNPay,0.1,2025-09-07,4132000.0,3718800.0
T002486,C00578,2025-09-08,S023,Cash,0.0,2025-09-08,144279000.0,144279000.0
T002487,C00246,2026-02-15,S001,Bank Transfer,0.05,2026-02-15,68115000.0,64709250.0
T002488,C00018,2026-01-29,S004,Credit Card,0.2,2026-01-29,8179000.0,6543200.0
T002489,C00454,2025-11-07,S013,Bank Transfer,0.05,2025-11-07,66130000.0,62823500.0
T002490,C00324,2025-08-07,S005,VNPay,0.15,2025-08-07,11436000.0,9720600.0
T002491,C00622,2025-05-30,S018,VNPay,0.25,2025-05-30,53155000.0,39866250.0
T002492,C00728,2025-01-11,S006,Credit Card,0.05,2025-01-11,7464000.0,7090800.0
T002493,C00384,2025-04-14,S023,Bank Transfer,0.0,2025-04-14,11510000.0,11510000.0
T002494,C00567,2024-10-28,S006,VNPay,0.15,2024-10-28,5589000.0,4750650.0
T002495,C00041,2025-04-17,S019,Credit Card,0.0,2025-04-17,777000.0,777000.0
T002496,C00366,2024-08-23,S015,Momo,0.05,2024-08-23,14637000.0,13905150.0
T002497,C00590,2026-01-10,S024,Momo,0.0,2026-01-10,78657000.0,78657000.0
T002498,C00456,2025-06-14,S025,ZaloPay,0.0,2025-06-14,8860000.0,8860000.0
T002499,C00009,2026-02-07,S005,,0.0,2026-02-07,17341000.0,17341000.0
T002500,C00149,2025-05-04,S021,Credit Card,0.0,2025-05-04,16478000.0,16478000.0
T002501,C00213,2026-01-25,S017,ZaloPay,0.15,2026-01-25,7668000.0,6517800.0
T002502,C00721,2025-12-12,S008,,0.0,2025-12-12,1453000.0,1453000.0
T002503,C00094,2025-11-07,S005,Credit Card,0.25,2025-11-07,3780000.0,2835000.0
T002504,C00081,2025-06-29,S002,Momo,0.0,2025-06-29,116434000.0,116434000.0
T002505,C00024,2025-04-17,S006,ZaloPay,0.0,2025-04-17,748000.0,748000.0
T002506,C00129,2024-07-17,S013,Credit Card,0.0,2024-07-17,74000.0,74000.0
T002507,C00018,2025-07-16,S009,VNPay,0.05,2025-07-16,0.0,0.0
T002508,C00104,2024-12-04,S019,Bitcoin,0.0,2024-12-04,27172000.0,27172000.0
T002509,C00791,2025-08-13,S009,VNPay,0.05,2025-08-13,1229000.0,1167550.0
T002510,C00373,2025-12-20,S007,ZaloPay,0.25,2025-12-20,8994000.0,6745500.0
T002511,C00084,2025-10-11,S014,Bank Transfer,0.15,2025-10-11,5670000.0,4819500.0
T002512,C00096,2026-03-08,S009,Momo,0.0,2026-03-08,20422000.0,20422000.0
T002513,C00051,2025-09-27,S010,Credit Card,0.0,2025-09-27,83187000.0,83187000.0
T002514,C00381,2025-07-13,S020,Momo,0.0,2025-07-13,27308000.0,27308000.0
T002515,C00395,2025-11-16,S002,ZaloPay,0.0,2025-11-16,4588000.0,4588000.0
T002516,C00393,2025-08-24,S009,Credit Card,0.1,2025-08-24,64492000.0,58042800.0
T002517,C00118,2025-07-09,S025,Bank Transfer,0.0,2025-07-09,33604000.0,33604000.0
T002518,C00703,2024-08-31,S011,Momo,0.25,2024-08-31,20620000.0,15465000.0
T002519,C00135,2025-09-17,S003,ZaloPay,0.0,2025-09-17,7333000.0,7333000.0
T002520,C00017,2026-02-28,S023,Cash,0.25,2026-02-28,54067000.0,40550250.0
T002521,C00044,2024-04-20,S008,Bank Transfer,0.0,2024-04-20,20013000.0,20013000.0
T002522,C00103,2024-07-02,S024,Credit Card,0.0,2024-07-02,58907000.0,58907000.0
T002523,C00477,2025-12-21,S018,ZaloPay,0.25,2025-12-21,4311000.0,3233250.0
T002524,C00391,2025-08-17,S007,ZaloPay,0.3,2025-08-17,5751000.0,4025699.9999999995
T002525,C00011,2026-02-06,S009,Cash,0.05,2026-02-06,0.0,0.0
T002526,C00013,2025-10-22,S003,ZaloPay,0.25,2025-10-22,3816000.0,2862000.0
T002527,C00137,2025-11-14,S025,ZaloPay,0.0,2025-11-14,1866000.0,1866000.0
T002528,C00247,2024-07-18,S015,Cash,0.05,2024-07-18,1437000.0,1365150.0
T002529,C00364,2024-11-17,S012,Momo,0.3,2024-11-17,72000.0,50400.0
T002530,C00489,2025-08-02,S025,Bank Transfer,0.0,2025-08-02,4653000.0,4653000.0
T002531,C00736,2025-11-19,S015,Cash,0.0,2025-11-19,5007000.0,5007000.0
T002532,C00524,2026-01-15,S001,VNPay,0.0,2026-01-15,14432000.0,14432000.0
T002533,C00677,2024-08-08,S005,Bank Transfer,0.25,2024-08-08,43160000.0,32370000.0
